,distance
1849,0.0008207892784304013
1850,0.026026290657894805
1851,0.00041232519082065947
1852,0.004012495729463737
1853,0.006855993018339405
1854,0.017193869926927095
1855,0.006969794203663065
1856,0.00041232519082065947
1857,0.01599252551497264
1858,0.0036045075809092984
1859,0.006949525354454595
1860,0.0
1861,0.002937029624988233
1862,0.013150842222287575
1863,0.005008386145137504
1864,0.003839611247708099
1865,0.003839611247708099
1866,0.004460886327603258
1867,0.006326658879673645
1868,0.010033765142925359
1869,0.0018975369072586192
1870,0.006153774397917877
1871,0.0012997151835651307
1872,0.022504413476865586
1873,0.022504413476865586
1874,0.0057309816654170995
1875,0.021282596268439462
1876,0.04119694575408144
1877,0.0028434972888800127
1878,0.007023220391071834
1879,0.006855993018339405
1880,0.006969794203663065
1881,0.016532113000306867
1882,0.004460886327603258
1883,0.003600170538636035
1884,0.007336443984274745
1885,0.006855993018339405
1886,0.002937029624988233
1887,0.006949525354454595
1888,0.0022546576024454357
1889,0.006855993018339405
1890,0.007049758317208933
1891,0.0180317396890204
1892,0.011691494681719938
1893,0.00041232519082065947
1894,0.014286264138653347
1895,0.001997841393282962
1896,0.006949525354454595
1897,0.003600170538636035
1898,0.003839611247708099
1899,0.0
1900,0.00017288448175555306
1901,0.01748909286135675
1902,0.004767643645539826
1903,0.004767643645539826
1904,0.010191867993015004
1905,0.0
1906,0.0
1907,0.0
1908,0.0008173039732731482
1909,0.0105585177736342
1910,0.006949525354454595
1911,0.005200670115989193
1912,0.0014182888297300763
1913,0.006969794203663065
1914,0.0033700560954305417
1915,0.00017288448175555306
1916,0.01748909286135675
1917,0.006969794203663065
1918,0.0
1919,0.0018306140205507702
1920,0.007382551824897478
1921,0.007023220391071834
1922,0.013994684121695905
1923,0.013994684121695905
1924,0.009793022643327105
1925,0.004767643645539826
1926,0.0069745636763425545
1927,0.006949525354454595
1928,0.014161911494415437
1929,0.004257681099324187
1930,0.0069745636763425545
1931,0.0
1932,0.0006060904896830385
1933,0.010748745659344939
1934,0.007780841490973753
1935,0.04119694575408144
1936,0.0033700560954305417
1937,0.009524065504503531
1938,0.014161911494415437
1939,0.010110163458761326
1940,0.005200670115989193
1941,0.022504413476865586
1942,0.007023220391071834
1943,0.022504413476865586
1944,0.0
1945,0.014286264138653347
1946,0.009793022643327105
1947,0.002503627396948602
1948,0.010364752474771144
1949,0.0063404506505738535
1950,0.006683108536583598
1951,0.006153774397917877
1952,0.00785188343401425
1953,0.006855993018339405
1954,0.013994684121695905
1955,0.013994684121695905
1956,0.0037823812862650733
1957,0.006780798377479884
1958,0.014286264138653347
1959,0.0031974066248237104
1960,0.02798416697296602
1961,0.003793503407085425
1962,0.006855993018339405
1963,0.017193869926927095
1964,0.0
1965,0.002937029624988233
1966,0.00486377158901448
1967,0.026026290657894805
1968,0.00406247219179518
1969,0.0029579659157585314
1970,0.0012787538893160838
1971,0.014119036765920096
1972,0.013150842222287575
1973,0.0037823812862650733
1974,0.003793503407085425
1975,0.014286264138653347
1976,0.017193869926927095
1977,0.005892078686920552
1978,0.004012495729463737
1979,0.004012495729463737
1980,0.021643716322392426
1981,0.007382551824897478
1982,0.006949525354454595
1983,0.012031606536209197
1984,0.011691494681719938
1985,0.017193869926927095
1986,0.026026290657894805
1987,0.0021818817089124527
1988,0.0021818817089124527
1989,0.0021818817089124527
1990,0.014286264138653347
1991,0.006855993018339405
1992,0.0037823812862650733
1993,0.0037823812862650733
1994,0.013946152284170303
1995,0.00785188343401425
1996,0.00017288448175555306
1997,0.00017288448175555306
1998,0.01748909286135675
1999,0.0022546576024454357
2000,0.006443667827525014
2001,0.008947295224464536
2002,0.006635352153288547
2003,0.006683108536583598
2004,0.008947295224464536
2005,0.01487780710430358
2006,0.003921916226679124
2007,0.006443667827525014
2008,0.013150842222287575
2009,0.008947295224464536
2010,0.018174407223884866
2011,0.006855993018339405
2012,0.0033700560954305417
2013,0.006969794203663065
2014,0.008805177696896928
2015,0.006969794203663065
2016,0.017193869926927095
2017,0.007187347818077537
2018,0.008008137096502601
2019,0.00785188343401425
2020,0.006683108536583598
2021,0.014161911494415437
2022,0.0
2023,0.00041232519082065947
2024,0.006969794203663065
2025,0.0069745636763425545
2026,0.0
2027,0.043998794498607934
2028,0.00486377158901448
2029,0.001997841393282962
2030,0.005008386145137504
2031,0.010791855398988946
2032,0.006969794203663065
2033,0.013150842222287575
2034,0.0037823812862650733
2035,0.0037823812862650733
2036,0.007263043747578717
2037,0.003921916226679124
2038,0.01487780710430358
2039,0.00041232519082065947
2040,0.006969794203663065
2041,0.006153774397917877
2042,0.013946152284170303
2043,0.006855993018339405
2044,0.006969794203663065
2045,0.006969794203663065
2046,0.0105585177736342
2047,0.005008386145137504
2048,0.028280948260338605
2049,0.00041232519082065947
2050,0.002937029624988233
2051,0.004767643645539826
2052,0.004767643645539826
2053,0.004767643645539826
2054,0.014032079685437729
2055,0.004767643645539826
2056,0.0033700560954305417
2057,0.00041232519082065947
2058,0.00785188343401425
2059,0.004767643645539826
2060,0.0005795525635528325
2061,0.006855993018339405
2062,0.006969794203663065
2063,0.004767643645539826
2064,0.0033700560954305417
2065,0.0021818817089124527
2066,0.006969794203663065
2067,0.006855993018339405
2068,0.01064003431338736
2069,0.006855993018339405
2070,0.004012495729463737
2071,0.0050253789977866125
2072,0.002937029624988233
2073,0.004767643645539826
2074,0.014286264138653347
2075,0.004767643645539826
2076,0.004767643645539826
2077,0.006153774397917877
2078,0.006969794203663065
2079,0.004767643645539826
2080,0.0022546576024454357
2081,0.00041232519082065947
2082,0.006855993018339405
2083,0.0022546576024454357
2084,0.00041232519082065947
2085,0.013150842222287575
2086,0.00041232519082065947
2087,0.006855993018339405
2088,0.014161911494415437
2089,0.0022546576024454357
2090,0.009273922242602445
2091,0.012288422745372852
2092,0.0
2093,0.006969794203663065
2094,0.0028434972888800127
2095,0.0050253789977866125
2096,0.005200670115989193
2097,0.017193869926927095
2098,0.00041232519082065947
2099,0.010364752474771144
2100,0.006855993018339405
2101,0.011452053972653807
2102,0.004767643645539826
2103,0.001997841393282962
2104,0.00041232519082065947
2105,0.012134542778175607
2106,0.006969794203663065
2107,0.012134542778175607
2108,0.012134542778175607
2109,0.006969794203663065
2110,0.006855993018339405
2111,0.02520898668462503
2112,0.00041232519082065947
2113,0.00041232519082065947
2114,0.0016577295388020526
2115,0.0022546576024454357
2116,0.0022546576024454357
2117,0.00017288448175555306
2118,0.0105585177736342
2119,0.0033700560954305417
2120,0.00041232519082065947
2121,0.010364752474771144
2122,0.015169490607510702
2123,0.00486377158901448
2124,0.00016722737272531975
2125,0.006855993018339405
2126,0.00486377158901448
2127,0.0003401118544808731
2128,0.013150842222287575
2129,0.004767643645539826
2130,0.014574236685245677
2131,0.00041232519082065947
2132,0.013150842222287575
2133,0.0063404506505738535
2134,0.006855993018339405
2135,0.00041232519082065947
2136,0.022249806812077964
2137,0.0
2138,0.0
2139,0.03419859376217945
2140,0.007023220391071834
2141,0.004767643645539826
2142,0.005200670115989193
2143,0.0033700560954305417
2144,0.0033700560954305417
2145,0.00041232519082065947
2146,0.022192321389824757
2147,0.010364752474771144
2148,0.0
2149,0.005200670115989193
2150,0.00041232519082065947
2151,0.006855993018339405
2152,0.00041232519082065947
2153,0.006855993018339405
2154,0.0033700560954305417
2155,0.0033700560954305417
2156,0.0033700560954305417
2157,0.001997841393282962
2158,0.005008386145137504
2159,0.006855993018339405
2160,0.005008386145137504
2161,0.003921916226679124
2162,0.00041232519082065947
2163,0.05019111927715478
2164,0.0033700560954305417
2165,0.003921916226679124
2166,0.002937029624988233
2167,0.002937029624988233
2168,0.006855993018339405
2169,0.014774175090420028
2170,0.00017288448175555306
2171,0.002937029624988233
2172,0.0018306140205507702
2173,0.00017288448175555306
2174,0.0033700560954305417
2175,0.012139661002092773
2176,0.014286264138653347
2177,0.010110163458761326
2178,0.008008137096502601
2179,0.01902793866599902
2180,0.00041232519082065947
2181,0.001997841393282962
2182,0.016210338972049605
2183,0.01599252551497264
2184,0.010364752474771144
2185,0.0042265298775278175
2186,0.0
2187,0.006994461368197694
2188,0.006780798377479884
2189,0.010144111609726718
2190,0.003921916226679124
2191,0.0
2192,0.0033700560954305417
2193,0.00192407483339568
2194,0.006855993018339405
2195,0.0042265298775278175
2196,0.02608673962054049
2197,0.0022546576024454357
2198,0.0033700560954305417
2199,0.006855993018339405
2200,0.00041232519082065947
2201,0.0018306140205507702
2202,0.0016577295388020526
2203,0.006855993018339405
2204,0.006855993018339405
2205,0.017193869926927095
2206,0.006855993018339405
2207,0.0022546576024454357
2208,0.010364752474771144
2209,0.006326658879673645
2210,0.0018306140205507702
2211,0.007263043747578717
2212,0.0018306140205507702
2213,0.0033700560954305417
2214,0.013946152284170303
2215,0.005200670115989193
2216,0.0021818817089124527
2217,0.0
2218,0.00486377158901448
2219,0.022504413476865586
2220,0.00192407483339568
2221,0.0037823812862650733
2222,0.012058144462339526
2223,0.0
2224,0.014286264138653347
2225,0.0028434972888800127
2226,0.004767643645539826
2227,0.002937029624988233
2228,0.006780798377479884
2229,0.0005795525635528325
2230,0.0018306140205507702
2231,0.015169490607510702
2232,0.007023220391071834
2233,0.0014182888297300763
2234,0.004179723102195999
2235,0.0022546576024454357
2236,0.005072257296395444
2237,0.0016577295388020526
2238,0.00486377158901448
2239,0.013150842222287575
2240,0.0022546576024454357
2241,0.005008386145137504
2242,0.006855993018339405
2243,0.00486377158901448
2244,0.005008386145137504
2245,0.004767643645539826
2246,0.006855993018339405
2247,0.00041232519082065947
2248,0.006949525354454595
2249,0.0021818817089124527
2250,0.011452053972653807
2251,0.00041232519082065947
2252,0.010033765142925359
2253,0.006153774397917877
2254,0.001997841393282962
2255,0.00041232519082065947
2256,0.010033765142925359
2257,0.0063404506505738535
2258,0.006969794203663065
2259,0.017056066390910438
2260,0.004767643645539826
2261,0.0022546576024454357
2262,0.006443667827525014
2263,0.00041232519082065947
2264,0.0033700560954305417
2265,0.002091302206121021
2266,0.012134542778175607
2267,0.006855993018339405
2268,0.006855993018339405
2269,0.014286264138653347
2270,0.0050253789977866125
2271,0.004767643645539826
2272,0.014161911494415437
2273,0.005986547025185508
2274,0.014801408788467321
2275,0.006683108536583598
2276,0.00041232519082065947
2277,0.013150842222287575
2278,0.006969794203663065
2279,0.00041232519082065947
2280,0.004012495729463737
2281,0.003600170538636035
2282,0.012070609288296662
2283,0.022698178775731135
2284,0.0003401118544808731
2285,0.012134542778175607
2286,0.006683108536583598
2287,0.002091302206121021
2288,0.002091302206121021
2289,0.0
2290,0.00785188343401425
2291,0.017056066390910438
2292,0.0022546576024454357
2293,0.012070609288296662
2294,0.00041232519082065947
2295,0.003349354815815875
2296,0.007023220391071834
2297,0.006969794203663065
2298,0.0008457274188670455
2299,0.0050253789977866125
2300,0.006855993018339405
2301,0.006683108536583598
2302,0.003600170538636035
2303,0.0022546576024454357
2304,0.0022546576024454357
2305,0.006683108536583598
2306,0.022249806812077964
2307,0.013150842222287575
2308,0.00192407483339568
2309,0.004012495729463737
2310,0.006969794203663065
2311,0.005008386145137504
2312,0.02520898668462503
2313,0.014161911494415437
2314,0.013150842222287575
2315,0.002937029624988233
2316,0.006969794203663065
2317,0.02154049914543986
2318,0.006683108536583598
2319,0.006855993018339405
2320,0.0033700560954305417
2321,0.006683108536583598
2322,0.0033700560954305417
2323,0.002091302206121021
2324,0.017193869926927095
2325,0.0033700560954305417
2326,0.017056066390910438
2327,0.0035640564054417742
2328,0.006969794203663065
2329,0.022249806812077964
2330,0.012134542778175607
2331,0.006036911332146404
2332,0.006969794203663065
2333,0.003349354815815875
2334,0.006969794203663065
2335,0.02608673962054049
2336,0.002937029624988233
2337,0.012134542778175607
2338,0.00785188343401425
2339,0.010191867993015004
2340,0.004767643645539826
2341,0.010106541036458567
2342,0.00041232519082065947
2343,0.028280948260338605
2344,0.012288422745372852
2345,0.006153774397917877
2346,0.016152175366047666
2347,0.0036045075809092984
2348,0.015169490607510702
2349,0.014032079685437729
2350,0.006969794203663065
2351,0.004767643645539826
2352,0.00041232519082065947
2353,0.002937029624988233
2354,0.006780798377479884
2355,0.00041232519082065947
2356,0.004767643645539826
2357,0.00041232519082065947
2358,0.006855993018339405
2359,0.012134542778175607
2360,0.00041232519082065947
2361,0.0033700560954305417
2362,0.0005795525635528325
2363,0.004767643645539826
2364,0.006855993018339405
2365,0.010191662349739885
2366,0.004012495729463737
2367,0.0050253789977866125
2368,0.0014182888297300763
2369,0.006153774397917877
2370,0.0022546576024454357
2371,0.01186437916347626
2372,0.006855993018339405
2373,0.022698178775731135
2374,0.014801408788467321
2375,0.011096238480902331
2376,0.006969794203663065
2377,0.013994684121695905
2378,0.0033700560954305417
2379,0.0033700560954305417
2380,0.013150842222287575
2381,0.0021818817089124527
2382,0.0021818817089124527
2383,0.004767643645539826
2384,0.0050253789977866125
2385,0.0022546576024454357
2386,0.004767643645539826
2387,0.006855993018339405
2388,0.005008386145137504
2389,0.012134542778175607
2390,0.006969794203663065
2391,0.022249806812077964
2392,0.0027698022522628695
2393,0.0
2394,0.00041232519082065947
2395,0.006969794203663065
2396,0.00486377158901448
2397,0.012134542778175607
2398,0.00192407483339568
2399,0.010110163458761326
2400,0.006969794203663065
2401,0.022249806812077964
2402,0.02520898668462503
2403,0.010364752474771144
2404,0.022249806812077964
2405,0.00041232519082065947
2406,0.00041232519082065947
2407,0.005008386145137504
2408,0.0105585177736342
2409,0.006855993018339405
2410,0.0063404506505738535
2411,0.0033700560954305417
2412,0.0022546576024454357
2413,0.0003401118544808731
2414,0.006969794203663065
2415,0.006855993018339405
2416,0.030389634926027233
2417,0.00016722737272531975
2418,0.00041232519082065947
2419,0.006969794203663065
2420,0.006855993018339405
2421,0.012134542778175607
2422,0.0037823812862650733
2423,0.00017288448175555306
2424,0.0013794391055567024
2425,0.015169490607510702
2426,0.006969794203663065
2427,0.004767643645539826
2428,0.02608673962054049
2429,0.006855993018339405
2430,0.00041232519082065947
2431,0.012288422745372852
2432,0.010364752474771144
2433,0.0033700560954305417
2434,0.0016577295388020526
2435,0.012031606536209197
2436,0.00041232519082065947
2437,0.012288422745372852
2438,0.005200670115989193
2439,0.0022546576024454357
2440,0.00041232519082065947
2441,0.010033765142925359
2442,0.014161911494415437
2443,0.014161911494415437
2444,0.01700010462806975
2445,0.00041232519082065947
2446,0.0033700560954305417
2447,0.003921916226679124
2448,0.030389634926027233
2449,0.006780798377479884
2450,0.001997841393282962
2451,0.00041232519082065947
2452,0.006969794203663065
2453,0.0033700560954305417
2454,0.0033700560954305417
2455,0.002881067862148049
2456,0.011691494681719938
2457,0.00017288448175555306
2458,0.026026290657894805
2459,0.006683108536583598
2460,0.0033700560954305417
2461,0.004767643645539826
2462,0.010033765142925359
2463,0.006855993018339405
2464,0.0050253789977866125
2465,0.005200670115989193
2466,0.00041232519082065947
2467,0.005008386145137504
2468,0.0033700560954305417
2469,0.006969794203663065
2470,0.0022546576024454357
2471,0.012134542778175607
2472,0.006855993018339405
2473,0.001997841393282962
2474,0.0
2475,0.005200670115989193
2476,0.00041232519082065947
2477,0.0022546576024454357
2478,0.00041232519082065947
2479,0.017193869926927095
2480,0.016210338972049605
2481,0.006443667827525014
2482,0.006855993018339405
2483,0.005200670115989193
2484,0.0
2485,0.0021818817089124527
2486,0.0
2487,0.0033700560954305417
2488,0.0
2489,0.0016577295388020526
2490,0.0050253789977866125
2491,0.0031099141067438365
2492,0.0004330264704490228
2493,0.006683108536583598
2494,0.0027698022522628695
2495,0.0025335750405919024
2496,0.0025335750405919024
2497,0.005200670115989193
2498,0.001997841393282962
2499,0.0016577295388020526
2500,0.006683108536583598
2501,0.0180317396890204
2502,0.0031099141067438365
2503,0.0059600090990552705
2504,0.00486377158901448
2505,0.012139661002092773
2506,0.002743264326125806
2507,0.0003401118544808731
2508,0.012031606536209197
2509,0.0037823812862650733
2510,0.03241401424544264
2511,0.012031606536209197
2512,0.013946152284170303
2513,0.02608673962054049
2514,0.006969794203663065
2515,0.014119036765920096
2516,0.005008386145137504
2517,0.012288422745372852
2518,0.0022641866878834525
2519,0.0033700560954305417
2520,0.00486377158901448
2521,0.011396387535722417
2522,0.012288422745372852
2523,0.0033700560954305417
2524,0.006855993018339405
2525,0.0050253789977866125
2526,0.0016577295388020526
2527,0.014119036765920096
2528,0.00192407483339568
2529,0.0027837183024854847
2530,0.0035429405771861613
2531,0.017056066390910438
2532,0.00785188343401425
2533,0.00192407483339568
2534,0.006153774397917877
2535,0.026026290657894805
2536,0.006969794203663065
2537,0.00041232519082065947
2538,0.006855993018339405
2539,0.006969794203663065
2540,0.00041232519082065947
2541,0.004767643645539826
2542,0.00041232519082065947
2543,0.00785188343401425
2544,0.00041232519082065947
2545,0.006969794203663065
2546,0.0022641866878834525
2547,0.0022641866878834525
2548,0.006443667827525014
2549,0.01909140683418512
2550,0.014119036765920096
2551,0.0033700560954305417
2552,0.0033700560954305417
2553,0.004767643645539826
2554,0.012031606536209197
2555,0.03241401424544264
2556,0.0033700560954305417
2557,0.012058144462339526
2558,0.004767643645539826
2559,0.013150842222287575
2560,0.0105585177736342
2561,0.0063404506505738535
2562,0.00041232519082065947
2563,0.0022546576024454357
2564,0.02520898668462503
2565,0.006855993018339405
2566,0.006855993018339405
2567,0.0033700560954305417
2568,0.006855993018339405
2569,0.006969794203663065
2570,0.01186437916347626
2571,0.006969794203663065
2572,0.012134542778175607
2573,0.006969794203663065
2574,0.013150842222287575
2575,0.005008386145137504
2576,0.004012495729463737
2577,0.0050253789977866125
2578,0.00041232519082065947
2579,0.0033700560954305417
2580,0.004767643645539826
2581,0.00041232519082065947
2582,0.00017288448175555306
2583,0.0033700560954305417
2584,0.012134542778175607
2585,0.00041232519082065947
2586,0.004767643645539826
2587,0.0033700560954305417
2588,0.016210338972049605
2589,0.0022546576024454357
2590,0.011096238480902331
2591,0.014574236685245677
2592,0.0050253789977866125
2593,0.007023220391071834
2594,0.00785188343401425
2595,0.005008386145137504
2596,0.002937029624988233
2597,0.00486377158901448
2598,0.004767643645539826
2599,0.003793503407085425
2600,0.014161911494415437
2601,0.0046700062901451084
2602,0.013150842222287575
2603,0.0033700560954305417
2604,0.0105585177736342
2605,0.022249806812077964
2606,0.00019376529886237735
2607,0.006969794203663065
2608,0.006855993018339405
2609,0.025026201057202768
2610,0.0033700560954305417
2611,0.00785188343401425
2612,0.006780798377479884
2613,0.004767643645539826
2614,0.011452053972653807
2615,0.004767643645539826
2616,0.013150842222287575
2617,0.006855993018339405
2618,0.004012495729463737
2619,0.002937029624988233
2620,0.0016577295388020526
2621,0.003793503407085425
2622,0.006036911332146404
2623,0.0033700560954305417
2624,0.0022546576024454357
2625,0.00785188343401425
2626,0.012134542778175607
2627,0.022249806812077964
2628,0.006969794203663065
2629,0.00486377158901448
2630,0.0033700560954305417
2631,0.014161911494415437
2632,0.0012787538893160838
2633,0.0033700560954305417
2634,0.0
2635,0.0022641866878834525
2636,0.0033700560954305417
2637,0.022249806812077964
2638,0.006969794203663065
2639,0.006969794203663065
2640,0.010033765142925359
2641,0.004767643645539826
2642,0.0036045075809092984
2643,0.012330098337913827
2644,0.0
2645,0.00041232519082065947
2646,0.004767643645539826
2647,0.00041232519082065947
2648,0.006181048018626909
2649,0.005008386145137504
2650,0.006181048018626909
2651,0.006969794203663065
2652,0.014032079685437729
2653,0.0037823812862650733
2654,0.00041232519082065947
2655,0.002937029624988233
2656,0.006855993018339405
2657,0.015169490607510702
2658,0.0008207892784304013
2659,0.00041232519082065947
2660,0.0033700560954305417
2661,0.0037823812862650733
2662,0.012134542778175607
2663,0.004767643645539826
2664,0.0033700560954305417
2665,0.00041232519082065947
2666,0.0005795525635528325
2667,0.006855993018339405
2668,0.010191662349739885
2669,0.00785188343401425
2670,0.006969794203663065
2671,0.011096238480902331
2672,0.01064003431338736
2673,0.006855993018339405
2674,0.01700010462806975
2675,0.006153774397917877
2676,0.0033700560954305417
2677,0.0035640564054417742
2678,0.0014182888297300763
2679,0.006969794203663065
2680,0.017193869926927095
2681,0.00041232519082065947
2682,0.0050253789977866125
2683,0.00041232519082065947
2684,0.010144111609726718
2685,0.0036045075809092984
2686,0.013150842222287575
2687,0.0033700560954305417
2688,0.006855993018339405
2689,0.006153774397917877
2690,0.005008386145137504
2691,0.00192407483339568
2692,0.010364752474771144
2693,0.0022546576024454357
2694,0.006855993018339405
2695,0.02520898668462503
2696,0.012134542778175607
2697,0.012134542778175607
2698,0.006969794203663065
2699,0.00486377158901448
2700,0.00041232519082065947
2701,0.0033700560954305417
2702,0.00041232519082065947
2703,0.006969794203663065
2704,0.00041232519082065947
2705,0.022249806812077964
2706,0.006969794203663065
2707,0.006969794203663065
2708,0.005008386145137504
2709,0.014161911494415437
2710,0.006855993018339405
2711,0.006855993018339405
2712,0.010110163458761326
2713,0.0031762907965680975
2714,0.0105585177736342
2715,0.0033700560954305417
2716,0.0016577295388020526
2717,0.00017288448175555306
2718,0.006855993018339405
2719,0.022249806812077964
2720,0.005008386145137504
2721,0.00016722737272531975
2722,0.006855993018339405
2723,0.0033700560954305417
2724,0.022192321389824757
2725,0.017193869926927095
2726,0.00041232519082065947
2727,0.0063404506505738535
2728,0.010364752474771144
2729,0.015169490607510702
2730,0.0033700560954305417
2731,0.0013794391055567024
2732,0.0003401118544808731
2733,0.0022546576024454357
2734,0.010144111609726718
2735,0.012288422745372852
2736,0.005200670115989193
2737,0.022249806812077964
2738,0.004767643645539826
2739,0.001997841393282962
2740,0.0033700560954305417
2741,0.014801408788467321
2742,0.00041232519082065947
2743,0.0033700560954305417
2744,0.006969794203663065
2745,0.0050253789977866125
2746,0.004012495729463737
2747,0.0033700560954305417
2748,0.015234435258912623
2749,0.006855993018339405
2750,0.006855993018339405
2751,0.013150842222287575
2752,0.006153774397917877
2753,0.007336443984274745
2754,0.0033700560954305417
2755,0.006683108536583598
2756,0.014801408788467321
2757,0.005008386145137504
2758,0.01599252551497264
2759,0.0050253789977866125
2760,0.005200670115989193
2761,0.006683108536583598
2762,0.00016722737272531975
2763,0.011691494681719938
2764,0.0033700560954305417
2765,0.0050253789977866125
2766,0.006855993018339405
2767,0.00017288448175555306
2768,0.006969794203663065
2769,0.012134542778175607
2770,0.0022641866878834525
2771,0.00041232519082065947
2772,0.014801408788467321
2773,0.00041232519082065947
2774,0.001997841393282962
2775,0.0
2776,0.0031974066248237104
2777,0.0016577295388020526
2778,0.006855993018339405
2779,0.00041232519082065947
2780,0.002937029624988233
2781,0.002937029624988233
2782,0.004179723102195999
2783,0.006683108536583598
2784,0.0027698022522628695
2785,0.007263043747578717
2786,0.006635352153288547
2787,0.011691494681719938
2788,0.010364752474771144
2789,0.0021818817089124527
2790,0.001997841393282962
2791,0.006855993018339405
2792,0.006855993018339405
2793,0.006635352153288547
2794,0.0016577295388020526
2795,0.010364752474771144
2796,0.004460886327603258
2797,0.002937029624988233
2798,0.0071635595025189005
2799,0.006969794203663065
2800,0.004767643645539826
2801,0.017193869926927095
2802,0.006683108536583598
2803,0.0031974066248237104
2804,0.00041232519082065947
2805,0.030389634926027233
2806,0.0037823812862650733
2807,0.0
2808,0.0031974066248237104
2809,0.017193869926927095
2810,0.02608673962054049
2811,0.0105585177736342
2812,0.00486377158901448
2813,0.00192407483339568
2814,0.00785188343401425
2815,0.017193869926927095
2816,0.003793503407085425
2817,0.006153774397917877
2818,0.007023220391071834
2819,0.0481667399577355
2820,0.007023220391071834
2821,0.006855993018339405
2822,0.0
2823,0.002937029624988233
2824,0.0002394407090651059
2825,0.0033700560954305417
2826,0.00041232519082065947
2827,0.006855993018339405
2828,0.007023220391071834
2829,0.011224881869432797
2830,0.013150842222287575
2831,0.0022641866878834525
2832,0.00041232519082065947
2833,0.002937029624988233
2834,0.00016722737272531975
2835,0.002937029624988233
2836,0.013150842222287575
2837,0.005008386145137504
2838,0.0028434972888800127
2839,0.014161911494415437
2840,0.0027698022522628695
2841,0.014032079685437729
2842,0.01748909286135675
2843,0.017193869926927095
2844,0.006153774397917877
2845,0.00785188343401425
2846,0.017193869926927095
2847,0.0033700560954305417
2848,0.00785188343401425
2849,0.0022546576024454357
2850,0.0013794391055567024
2851,0.002937029624988233
2852,0.012070609288296662
2853,0.014801408788467321
2854,0.0051357254645877015
2855,0.0033700560954305417
2856,0.006969794203663065
2857,0.02154049914543986
2858,0.006443667827525014
2859,0.012108004852045273
2860,0.006969794203663065
2861,0.00486377158901448
2862,0.00041232519082065947
2863,0.005986547025185508
2864,0.0063404506505738535
2865,0.01064003431338736
2866,0.0105585177736342
2867,0.006855993018339405
2868,0.016827220146312615
2869,0.006855993018339405
2870,0.022249806812077964
2871,0.006969794203663065
2872,0.013150842222287575
2873,0.0
2874,0.02154049914543986
2875,0.007023220391071834
2876,0.012134542778175607
2877,0.0033700560954305417
2878,0.00041232519082065947
2879,0.013150842222287575
2880,0.0027698022522628695
2881,0.006683108536583598
2882,0.006969794203663065
2883,0.02520898668462503
2884,0.006780798377479884
2885,0.0033700560954305417
2886,0.014286264138653347
2887,0.0002394407090651059
2888,0.014801408788467321
2889,0.006969794203663065
2890,0.003600170538636035
2891,0.003600170538636035
2892,0.005008386145137504
2893,0.00041232519082065947
2894,0.017193869926927095
2895,0.0029579659157585314
2896,0.0033700560954305417
2897,0.006683108536583598
2898,0.005008386145137504
2899,0.011096238480902331
2900,0.005008386145137504
2901,0.006969794203663065
2902,0.007023220391071834
2903,0.012070609288296662
2904,0.00041232519082065947
2905,0.00486377158901448
2906,0.005008386145137504
2907,0.012134542778175607
2908,0.00785188343401425
2909,0.0003401118544808731
2910,0.012031606536209197
2911,0.002937029624988233
2912,0.0028434972888800127
2913,0.0033700560954305417
2914,0.0033700560954305417
2915,0.010106541036458567
2916,0.003600170538636035
2917,0.003600170538636035
2918,0.0033700560954305417
2919,0.00041232519082065947
2920,0.0003401118544808731
2921,0.0069745636763425545
2922,0.0022546576024454357
2923,0.006855993018339405
2924,0.006969794203663065
2925,0.004460886327603258
2926,0.022249806812077964
2927,0.022504413476865586
2928,0.012456054680893964
2929,0.025026201057202768
2930,0.014161911494415437
2931,0.00041232519082065947
2932,0.0027698022522628695
2933,0.005008386145137504
2934,0.006969794203663065
2935,0.006153774397917877
2936,0.002937029624988233
2937,0.0
2938,0.006969794203663065
2939,0.0022546576024454357
2940,0.0002394407090651059
2941,0.0105585177736342
2942,0.0105585177736342
2943,0.028280948260338605
2944,0.0022546576024454357
2945,0.005008386145137504
2946,0.0035429405771861613
2947,0.002881067862148049
2948,0.004012495729463737
2949,0.0
2950,0.006181048018626909
2951,0.0031099141067438365
2952,0.002937029624988233
2953,0.014032079685437729
2954,0.00041232519082065947
2955,0.013994684121695905
2956,0.013150842222287575
2957,0.0008207892784304013
2958,0.006153774397917877
2959,0.006969794203663065
2960,0.0031099141067438365
2961,0.006780798377479884
2962,0.006969794203663065
2963,0.00785188343401425
2964,0.00486377158901448
2965,0.0033700560954305417
2966,0.00041232519082065947
2967,0.0022546576024454357
2968,0.00041232519082065947
2969,0.022698178775731135
2970,0.0005795525635528325
2971,0.006855993018339405
2972,0.0036045075809092984
2973,0.010191662349739885
2974,0.00041232519082065947
2975,0.004012495729463737
2976,0.006969794203663065
2977,0.010226049113777518
2978,0.0033700560954305417
2979,0.013994684121695905
2980,0.006855993018339405
2981,0.006855993018339405
2982,0.006153774397917877
2983,0.017193869926927095
2984,0.006969794203663065
2985,0.00041232519082065947
2986,0.0008173039732731482
2987,0.0003401118544808731
2988,0.006855993018339405
2989,0.006855993018339405
2990,0.005008386145137504
2991,0.00192407483339568
2992,0.010364752474771144
2993,0.00041232519082065947
2994,0.00041232519082065947
2995,0.0022546576024454357
2996,0.00041232519082065947
2997,0.00041232519082065947
2998,0.006855993018339405
